timestamp,http_code,http_connect,time_namelookup,time_connect,time_pretransfer,time_starttransfer,size_download,speed_download,time_total,num_redirects,url_effective,curl_exit_code,url
Nov 01 01:50:27,200,000,0.015,0.028,0.334,0.364,191313,324312.000,0.590,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 02:00:33,200,000,0.013,0.026,0.301,0.333,191355,373978.000,0.512,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 02:10:39,200,000,0.013,0.026,0.250,0.280,191459,423193.000,0.452,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 02:20:46,200,000,0.012,0.026,0.292,0.322,191417,379064.000,0.505,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 02:30:53,200,000,0.126,0.139,0.390,0.419,191355,310785.000,0.616,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 02:41:00,200,000,0.013,0.027,0.395,0.451,191389,276616.000,0.692,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 02:51:08,200,000,0.016,0.031,0.460,0.490,191215,280320.000,0.682,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 03:01:17,200,000,0.012,0.027,0.319,0.351,191449,363682.000,0.526,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 03:11:23,200,000,0.065,0.084,0.305,0.340,194618,308560.000,0.631,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 03:21:31,200,000,0.012,0.026,0.399,0.432,194630,318910.000,0.610,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 03:31:41,301,000,0.012,0.026,0.213,0.000,0,0.000,10.001,1,https://www.sashe.sk/,curl: (28) Operation timed out after 9913 milliseconds with 0 bytes received,www.sashe.sk
Nov 01 03:42:08,200,000,0.012,0.026,0.306,0.337,194602,372830.000,0.522,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 03:52:19,200,000,0.012,0.026,0.368,0.399,194752,332332.000,0.586,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 04:02:26,200,000,0.064,0.079,0.731,0.763,194698,204190.000,0.954,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 04:12:35,301,000,0.013,0.026,0.305,0.000,0,0.000,10.001,1,https://www.sashe.sk/,curl: (28) Operation timed out after 9962 milliseconds with 0 bytes received,www.sashe.sk
Nov 01 04:23:01,200,000,0.064,0.080,0.302,0.332,194632,386851.000,0.503,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 04:33:07,200,000,0.012,0.026,0.334,0.364,194666,331987.000,0.586,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 04:43:16,200,000,0.004,0.017,0.266,0.318,194658,378038.000,0.515,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 04:53:23,200,000,0.012,0.026,0.304,0.354,194542,367994.000,0.529,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 05:03:31,200,000,0.061,0.076,0.376,0.408,194586,270922.000,0.718,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 05:13:37,200,000,0.013,0.028,0.407,0.438,194709,313326.000,0.621,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 05:23:44,200,000,0.016,0.030,0.263,0.297,194462,359656.000,0.541,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 05:33:55,200,000,0.012,0.036,0.270,0.301,194346,409037.000,0.475,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 05:44:03,200,000,0.063,0.077,0.378,0.410,194260,326309.000,0.595,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 05:54:09,200,000,0.061,0.075,0.324,0.364,194311,345895.000,0.562,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 06:04:15,200,000,0.013,0.029,0.380,0.409,194232,300559.000,0.646,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 06:14:23,200,000,0.068,0.082,0.462,0.494,194287,275952.000,0.704,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 06:24:29,200,000,0.013,0.026,0.359,0.389,194404,340129.000,0.572,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 06:34:37,200,000,0.012,0.026,0.447,0.477,194514,296219.000,0.657,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 06:44:45,200,000,0.014,0.030,0.346,0.380,194701,343847.000,0.566,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 06:54:53,200,000,0.012,0.026,0.283,0.316,194743,398830.000,0.488,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 07:04:59,200,000,0.015,0.032,0.312,0.341,194771,377177.000,0.516,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 07:15:04,200,000,0.061,0.074,0.394,0.431,194740,311340.000,0.625,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 07:25:10,200,000,0.061,0.076,0.337,0.370,194802,350458.000,0.556,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 07:35:18,200,000,0.013,0.026,0.267,0.298,195535,406060.000,0.482,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 07:45:33,200,000,0.012,0.027,0.325,0.359,195200,357046.000,0.547,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 07:55:41,200,000,0.061,0.074,0.321,0.352,194938,367810.000,0.530,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 08:05:49,200,000,0.004,0.018,0.319,0.349,194973,366507.000,0.532,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 08:15:56,200,000,0.012,0.027,0.340,0.371,194654,354600.000,0.549,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 08:26:02,000,000,0.012,0.000,0.000,0.000,0,0.000,10.001,0,http://www.sashe.sk/,curl: (28) Connection timed out after 10000 milliseconds,www.sashe.sk
Nov 01 08:36:30,000,000,0.071,0.000,0.000,0.000,0,0.000,10.001,0,http://www.sashe.sk/,curl: (28) Connection timed out after 10000 milliseconds,www.sashe.sk
Nov 01 08:46:56,000,000,0.012,0.000,0.000,0.000,0,0.000,10.001,0,http://www.sashe.sk/,curl: (28) Connection timed out after 10000 milliseconds,www.sashe.sk
Nov 01 08:57:22,200,000,0.012,0.026,0.268,0.298,190109,435354.000,0.437,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 09:07:39,200,000,0.012,0.026,0.395,0.424,194628,337119.000,0.577,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 09:17:46,200,000,0.016,0.030,0.358,0.390,195049,369965.000,0.527,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 09:27:52,200,000,0.063,0.083,0.434,0.464,194556,293789.000,0.662,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 09:37:59,200,000,0.019,0.033,0.394,0.430,194720,339163.000,0.574,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 09:48:08,200,000,0.064,0.078,0.386,0.417,194699,354238.000,0.550,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 09:58:16,200,000,0.004,0.020,0.324,0.353,194971,392762.000,0.496,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 10:08:22,200,000,0.012,0.026,0.341,0.373,195075,360663.000,0.541,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 10:18:29,200,000,0.012,0.026,0.321,0.351,195040,393303.000,0.496,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 10:28:37,200,000,0.012,0.027,0.247,0.292,194729,384523.000,0.506,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 10:38:45,200,000,0.015,0.039,0.410,0.446,194358,298416.000,0.651,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 10:48:51,200,000,0.065,0.081,0.388,0.424,194226,311938.000,0.623,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 10:58:57,200,000,0.066,0.081,0.334,0.365,194156,343746.000,0.565,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 11:09:04,200,000,0.061,0.078,0.386,0.420,194150,270633.000,0.717,1,https://www.sashe.sk/,,www.sashe.sk
Nov 01 11:19:12,200,000,0.012,0.027,0.252,0.291,193828,356931.000,0.543,1,https://www.sashe.sk/,,www.sashe.sk
